  SPEAKER   |   GENDER   | PARTITION  |  MINUTES   |  BOOK ID   |             TITLE              |            CHAPTER            
    1840    |     M      |   train    |   1.759    |    1167    | Fables de La Fontaine, livre 04 (ver 2) |   L’Homme et l’Idole de bois  
    1840    |     M      |   train    |   8.043    |    1417    |          À se tordre           |       Simple malentendu       
    1840    |     M      |   train    |   4.735    |    1417    |          À se tordre           | La jeune fille et le vieux cochon
    1840    |     M      |   train    |   7.339    |    1417    |          À se tordre           |            Comfort            
    1840    |     M      |   train    |   7.651    |    1417    |          À se tordre           |         Un philosophe         
    1840    |     M      |   train    |   6.844    |    1417    |          À se tordre           |     Le temps bien employé     
    1840    |     M      |   train    |   5.985    |    1417    |          À se tordre           |         Mam'zelle miss        
    1840    |     M      |   train    |   7.886    |    1417    |          À se tordre           |           Anesthésie          
    1840    |     M      |   train    |   10.026   |    1417    |          À se tordre           |         Cruelle énigme        
    1840    |     M      |   train    |   7.026    |    1417    |          À se tordre           |        Une mort bizarre       
    1840    |     M      |   train    |   10.585   |    1417    |          À se tordre           |       Les petits cochons      
    1840    |     M      |   train    |   5.268    |    1417    |          À se tordre           |  Pas de suite dans les idées  
    1840    |     M      |   train    |   2.438    |    1417    |          À se tordre           |     Moeurs de ce temps-ci     
    1840    |     M      |   train    |   6.100    |    1417    |          À se tordre           | Une invention, monologue pour cadet
    1840    |     M      |   train    |   12.062   |    1417    |          À se tordre           |          Boisflambard         
    1840    |     M      |   train    |   10.472   |    1417    |          À se tordre           |          L'embrasseur         
    1840    |     M      |   train    |   7.500    |    1417    |          À se tordre           |            Collage            
    1840    |     M      |   train    |   9.029    |    1417    |          À se tordre           |             Ironie            
    1840    |     M      |   train    |   9.222    |    1417    |          À se tordre           |            Aphasie            
    1840    |     M      |   train    |   7.734    |    1417    |          À se tordre           |        Abus de pouvoir        
    1840    |     M      |   train    |   10.431   |    1417    |          À se tordre           |     Un drame bien parisien    
    1840    |     M      |   train    |   3.282    |    1417    |          À se tordre           |   Le criminel précautionneux  
    1840    |     M      |   train    |   11.161   |    1417    |          À se tordre           |       Tenue de fantaisie      
    1840    |     M      |   train    |   5.310    |    1417    |          À se tordre           |     Allumons la bacchante     
    1840    |     M      |   train    |   8.095    |    1417    |          À se tordre           |           En Bordée           
    1840    |     M      |   train    |   7.916    |    1417    |          À se tordre           |         Truc canaille         
    1840    |     M      |   train    |   8.568    |    1417    |          À se tordre           |           Le palmier          
    1840    |     M      |   train    |   7.138    |    1417    |          À se tordre           |           Les zèbres          
    1840    |     M      |   train    |   3.088    |    1417    |          À se tordre           |         Le bon peintre        
    1840    |     M      |   train    |   6.653    |    1417    |          À se tordre           |       Sancta simplicitas      
    1840    |     M      |   train    |   5.287    |    1417    |          À se tordre           | Le médecin, monologue pour cadet
    1840    |     M      |   train    |   2.861    |    1417    |          À se tordre           | Le veau, conte de Noël pour Sara Salis
    1840    |     M      |   train    |   7.646    |    1565    |   Mille et une nuits, tome 2   |           174e nuit           
    1840    |     M      |   train    |   6.293    |    1565    |   Mille et une nuits, tome 2   |           176e nuit           
    1840    |     M      |   train    |   7.582    |    1565    |   Mille et une nuits, tome 2   |           165e nuit           
    1840    |     M      |   train    |   5.231    |    1565    |   Mille et une nuits, tome 2   |           171e nuit           
    1840    |     M      |   train    |   6.689    |    1565    |   Mille et une nuits, tome 2   |           167e nuit           
    1840    |     M      |   train    |   8.153    |    1565    |   Mille et une nuits, tome 2   |           170e nuit           
    1840    |     M      |   train    |   6.867    |    1565    |   Mille et une nuits, tome 2   |           166e nuit           
    1840    |     M      |   train    |   6.955    |    1565    |   Mille et une nuits, tome 2   |           175e nuit           
    1840    |     M      |   train    |   6.281    |    1565    |   Mille et une nuits, tome 2   |           169e nuit           
    1840    |     M      |   train    |   4.105    |    1565    |   Mille et une nuits, tome 2   | 173e nuit Réponse du prince de Perse à la lettre de Schemselnihar
    1840    |     M      |   train    |   6.171    |    1565    |   Mille et une nuits, tome 2   |           172e nuit           
    1840    |     M      |   train    |   10.546   |    1565    |   Mille et une nuits, tome 2   |           163e nuit           
    1840    |     M      |   train    |   7.658    |    1870    |     Candide ou L'optimisme     |           Chapter 14          
    1840    |     M      |   train    |   9.985    |    1870    |     Candide ou L'optimisme     |           Chapter 30          
    1840    |     M      |   train    |   4.264    |    1870    |     Candide ou L'optimisme     |           Chapter 10          
    1840    |     M      |   train    |   5.981    |    1870    |     Candide ou L'optimisme     |           Chapter 01          
    1840    |     M      |   train    |   8.412    |    1870    |     Candide ou L'optimisme     |           Chapter 16          
    1840    |     M      |   train    |   11.863   |    1870    |     Candide ou L'optimisme     |           Chapter 18          
    1840    |     M      |   train    |   11.665   |    1870    |     Candide ou L'optimisme     |           Chapter 25          
    1840    |     M      |   train    |   5.457    |    1870    |     Candide ou L'optimisme     |           Chapter 03          
    1840    |     M      |   train    |   5.650    |    1870    |     Candide ou L'optimisme     |           Chapter 28          
    1840    |     M      |   train    |   5.673    |    1870    |     Candide ou L'optimisme     |           Chapter 02          
    1840    |     M      |   train    |   7.882    |    1870    |     Candide ou L'optimisme     |           Chapter 27          
    1840    |     M      |   train    |   24.911   |    1870    |     Candide ou L'optimisme     |           Chapter 22          
    1840    |     M      |   train    |   8.067    |    1870    |     Candide ou L'optimisme     |           Chapter 11          
    1840    |     M      |   train    |   7.160    |    1870    |     Candide ou L'optimisme     |           Chapter 04          
    1840    |     M      |   train    |   6.634    |    1870    |     Candide ou L'optimisme     |           Chapter 08          
    1840    |     M      |   train    |   7.841    |    1870    |     Candide ou L'optimisme     |           Chapter 17          
    1840    |     M      |   train    |   9.126    |    1870    |     Candide ou L'optimisme     |           Chapter 12          
    1840    |     M      |   train    |   10.417   |    1870    |     Candide ou L'optimisme     |           Chapter 19          
    1840    |     M      |   train    |   7.249    |    1870    |     Candide ou L'optimisme     |           Chapter 26          
    1840    |     M      |   train    |   4.459    |    1870    |     Candide ou L'optimisme     |           Chapter 21          
    1840    |     M      |   train    |   5.271    |    1870    |     Candide ou L'optimisme     |           Chapter 13          
    1840    |     M      |   train    |   10.094   |    1870    |     Candide ou L'optimisme     |           Chapter 24          
    1840    |     M      |   train    |   3.028    |    1870    |     Candide ou L'optimisme     |           Chapter 06          
    1840    |     M      |   train    |   5.772    |    1870    |     Candide ou L'optimisme     |           Chapter 20          
    1840    |     M      |   train    |   5.957    |    1870    |     Candide ou L'optimisme     |           Chapter 05          
    1840    |     M      |   train    |   4.646    |    1870    |     Candide ou L'optimisme     |           Chapter 15          
    1840    |     M      |   train    |   3.409    |    1870    |     Candide ou L'optimisme     |           Chapter 09          
    1840    |     M      |   train    |   4.890    |    1870    |     Candide ou L'optimisme     |           Chapter 07          
    1840    |     M      |   train    |   2.396    |    1870    |     Candide ou L'optimisme     |           Chapter 29          
    1840    |     M      |   train    |   3.333    |    1870    |     Candide ou L'optimisme     |           Chapter 23          
    1840    |     M      |   train    |   25.692   |    1902    |        Maîtres sonneurs        |        Dixième veillée        
    1840    |     M      |   train    |   10.976   |    1905    |    Cinq semaines en ballon     |           CHAPITRE32          
    1840    |     M      |   train    |   17.088   |    1905    |    Cinq semaines en ballon     |           CHAPITRE17          
    1840    |     M      |   train    |   9.970    |    1905    |    Cinq semaines en ballon     |           CHAPITRE06          
    1840    |     M      |   train    |   15.237   |    1905    |    Cinq semaines en ballon     |           CHAPITRE14          
    1840    |     M      |   train    |   17.696   |    1905    |    Cinq semaines en ballon     |           CHAPITRE35          
    1840    |     M      |   train    |   14.513   |    1905    |    Cinq semaines en ballon     |           CHAPITRE30          
    1840    |     M      |   train    |   13.339   |    1905    |    Cinq semaines en ballon     |           CHAPITRE01          
    1840    |     M      |   train    |   11.290   |    1905    |    Cinq semaines en ballon     |           CHAPITRE27          
    1840    |     M      |   train    |   18.116   |    1905    |    Cinq semaines en ballon     |           CHAPITRE18          
    1840    |     M      |   train    |   7.640    |    1905    |    Cinq semaines en ballon     |           CHAPITRE40          
    1840    |     M      |   train    |   14.321   |    1905    |    Cinq semaines en ballon     |           CHAPITRE24          
    1840    |     M      |   train    |   12.031   |    1905    |    Cinq semaines en ballon     |           CHAPITRE08          
    1840    |     M      |   train    |   13.299   |    1905    |    Cinq semaines en ballon     |           CHAPITRE26          
    1840    |     M      |   train    |   15.779   |    1905    |    Cinq semaines en ballon     |           CHAPITRE12          
    1840    |     M      |   train    |   14.736   |    1905    |    Cinq semaines en ballon     |           CHAPITRE22          
    1840    |     M      |   train    |   16.170   |    1905    |    Cinq semaines en ballon     |           CHAPITRE16          
    1840    |     M      |   train    |   16.172   |    1905    |    Cinq semaines en ballon     |           CHAPITRE38          
    1840    |     M      |   train    |   20.692   |    1905    |    Cinq semaines en ballon     |           CHAPITRE15          
    1840    |     M      |   train    |   14.810   |    1905    |    Cinq semaines en ballon     |           CHAPITRE23          
    1840    |     M      |   train    |   9.932    |    1905    |    Cinq semaines en ballon     |           CHAPITRE42          
    1840    |     M      |   train    |   9.605    |    1905    |    Cinq semaines en ballon     |           CHAPITRE39          
    1840    |     M      |   train    |   5.956    |    1905    |    Cinq semaines en ballon     |           CHAPITRE44          
    1840    |     M      |   train    |   10.875   |    1905    |    Cinq semaines en ballon     |           CHAPITRE04          
    1840    |     M      |   train    |   8.792    |    1905    |    Cinq semaines en ballon     |           CHAPITRE09          
    1840    |     M      |   train    |   11.464   |    1905    |    Cinq semaines en ballon     |           CHAPITRE25          
    1840    |     M      |   train    |   9.731    |    1905    |    Cinq semaines en ballon     |           CHAPITRE19          
    1840    |     M      |   train    |   10.989   |    1905    |    Cinq semaines en ballon     |           CHAPITRE37          
    1840    |     M      |   train    |   15.342   |    1905    |    Cinq semaines en ballon     |           CHAPITRE43          
    1840    |     M      |   train    |   13.264   |    1905    |    Cinq semaines en ballon     |           CHAPITRE13          
    1840    |     M      |   train    |   14.235   |    1905    |    Cinq semaines en ballon     |           CHAPITRE21          
    1840    |     M      |   train    |   8.879    |    1905    |    Cinq semaines en ballon     |           CHAPITRE34          
    1840    |     M      |   train    |   11.509   |    1905    |    Cinq semaines en ballon     |           CHAPITRE28          
    1840    |     M      |   train    |   10.545   |    1905    |    Cinq semaines en ballon     |           CHAPITRE05          
    1840    |     M      |   train    |   10.714   |    1905    |    Cinq semaines en ballon     |           CHAPITRE07          
    1840    |     M      |   train    |   10.500   |    1905    |    Cinq semaines en ballon     |           CHAPITRE20          
    1840    |     M      |   train    |   13.915   |    1905    |    Cinq semaines en ballon     |           CHAPITRE41          
    1840    |     M      |   train    |   11.359   |    1905    |    Cinq semaines en ballon     |           CHAPITRE10          
    1840    |     M      |   train    |   12.368   |    1905    |    Cinq semaines en ballon     |           CHAPITRE11          
    1840    |     M      |   train    |   14.743   |    1905    |    Cinq semaines en ballon     |           CHAPITRE03          
    1840    |     M      |   train    |   13.054   |    1905    |    Cinq semaines en ballon     |           CHAPITRE33          
    1840    |     M      |   train    |   8.520    |    1905    |    Cinq semaines en ballon     |           CHAPITRE31          
    1840    |     M      |   train    |   9.425    |    1905    |    Cinq semaines en ballon     |           CHAPITRE36          
    1840    |     M      |   train    |   6.774    |    1905    |    Cinq semaines en ballon     |           CHAPITRE02          
    1840    |     M      |   train    |   12.966   |    1905    |    Cinq semaines en ballon     |           CHAPITRE29          
    1840    |     M      |   train    |   11.717   |    2513    |      Contes de la bécasse      |             En mer            
    1840    |     M      |   train    |   10.601   |    2513    |      Contes de la bécasse      |             Menuet            
    1840    |     M      |   train    |   11.222   |    2513    |      Contes de la bécasse      |          Le Testament         
    1840    |     M      |   train    |   15.513   |    2513    |      Contes de la bécasse      |        La Rempailleuse        
    1840    |     M      |   train    |   15.597   |    2513    |      Contes de la bécasse      |            La Peur            
    1840    |     M      |   train    |   18.778   |    2513    |      Contes de la bécasse      |         Saint-Antoine         
    1840    |     M      |   train    |   12.963   |    2513    |      Contes de la bécasse      |           Aux champs          
    1840    |     M      |   train    |   23.875   |    2513    |      Contes de la bécasse      |            Un fils            
    1840    |     M      |   train    |   11.024   |    2513    |      Contes de la bécasse      |         Un coq chanta         
    1840    |     M      |   train    |   7.224    |    2513    |      Contes de la bécasse      |            La Folle           
    1840    |     M      |   train    |   14.800   |    2513    |      Contes de la bécasse      |           Un normand          
    1840    |     M      |   train    |   12.381   |    2513    |      Contes de la bécasse      |           Les Sabots          
    1840    |     M      |   train    |   12.522   |    2513    |      Contes de la bécasse      |            Pierrot            
    1840    |     M      |   train    |   24.555   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |    29 - Madame Firmiani 2/2   
    1840    |     M      |   train    |   11.527   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |      22 - La Vendetta 4/9     
    1840    |     M      |   train    |   19.887   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |    50 - Albert Savarus 5/12   
    1840    |     M      |   train    |   26.154   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) | 06 - La Maison du chat-qui-pelote 5/7
    1840    |     M      |   train    |   27.245   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |   55 - Albert Savarus 10/12   
    1840    |     M      |   train    |   34.451   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |   38 - La paix du menage 2/3  
    1840    |     M      |   train    |   20.608   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |    49 - Albert Savarus 4/12   
    1840    |     M      |   train    |   21.701   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) | 08 - La Maison du chat-qui-pelote 7/7
    1840    |     M      |   train    |   15.733   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |  36 - Une double famille 7/7  
    1840    |     M      |   train    |   19.365   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |         Albert Savarus        
    1840    |     M      |   train    |   12.569   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |      Fausse maîtresse, La     
    1840    |     M      |   train    |   24.829   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |    54 - Albert Savarus 9/12   
    1840    |     M      |   train    |   30.209   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |  34 - Une double famille 5/7  
    1840    |     M      |   train    |   36.571   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |  42 - La Fausse Maitresse 3/5 
    1840    |     M      |   train    |   22.881   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |       Paix du ménage, La      
    1840    |     M      |   train    |   21.376   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |  33 - Une double famille 4/7  
    1840    |     M      |   train    |   11.946   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |          Vendetta, La         
    1840    |     M      |   train    |   15.320   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) | 07 - La Maison du chat-qui-pelote 6/7
    1840    |     M      |   train    |   19.361   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |  32 - Une double famille 3/7  
    1840    |     M      |   train    |   19.886   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |   11 - Le Bal de Sceaux 3/7   
    1840    |     M      |   train    |   29.887   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |       Une double famille      
    1840    |     M      |   train    |   9.774    |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |   13 - Le Bal de Sceaux 5/7   
    1840    |     M      |   train    |   18.252   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |           Bourse, La          
    1840    |     M      |   train    |   20.961   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |  35 - Une double famille 6/7  
    1840    |     M      |   train    |   20.653   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |   15 - Le Bal de Sceaux 7/7   
    1840    |     M      |   train    |   17.730   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |    51 - Albert Savarus 6/12   
    1840    |     M      |   train    |   36.111   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |       01 - Avant-propos       
    1840    |     M      |   train    |   33.879   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |    52 - Albert Savarus 7/12   
    1840    |     M      |   train    |   15.751   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |   56 - Albert Savarus 11/12   
    1840    |     M      |   train    |   30.451   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |       18 - La Bourse 3/3      
    1840    |     M      |   train    |   23.068   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |  44 - La Fausse Maitresse 5/5 
    1840    |     M      |   train    |   20.747   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |  41 - La Fausse Maitresse 2/5 
    1840    |     M      |   train    |   14.466   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |    53 - Albert Savarus 8/12   
    1840    |     M      |   train    |   28.343   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |   39 - La paix du menage 3/3  
    1840    |     M      |   train    |   18.259   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |      23 - La Vendetta 5/9     
    1840    |     M      |   train    |   19.201   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |  43 - La Fausse Maitresse 4/5 
    1840    |     M      |   train    |   16.188   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |    48 - Albert Savarus 3/12   
    1840    |     M      |   train    |   12.250   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) | Maison du chat-qui-pelote, La 
    1840    |     M      |   train    |   9.054    |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |      20 - La Vendetta 2/9     
    1840    |     M      |   train    |   25.870   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) | 04 - La Maison du chat-qui-pelote 3/7
    1840    |     M      |   train    |   11.074   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |   56 - Albert Savarus 11/12   
    1840    |     M      |   train    |   24.614   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |        Madame Firmiani        
    1840    |     M      |   train    |   22.532   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |      26 - La Vendetta 8/9     
    1840    |     M      |   train    |   24.693   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |   10 - Le Bal de Sceaux 2/7   
    1840    |     M      |   train    |   21.670   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |      24 - La Vendetta 6/9     
    1840    |     M      |   train    |   21.247   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |      25 - La Vendetta 7/9     
    1840    |     M      |   train    |   29.239   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |       Bal de Sceaux, Le       
    1840    |     M      |   train    |   28.051   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |  31 - Une double famille 2/7  
    1840    |     M      |   train    |   20.371   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |      21 - La Vendetta 3/9     
    1840    |     M      |   train    |   23.343   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) | 05 - La Maison du chat-qui-pelote 4/7
    1840    |     M      |   train    |   16.877   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |   12 - Le Bal de Sceaux 4/7   
    1840    |     M      |   train    |   17.621   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |      27 - La Vendetta 9/9     
    1840    |     M      |   train    |   26.896   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |       17 - La Bourse 2/3      
    1840    |     M      |   train    |   17.337   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |   14 - Le Bal de Sceaux 6/7   
    1840    |     M      |   train    |   19.592   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |         Étude de femme        
    1840    |     M      |   train    |   28.485   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) |    47 - Albert Savarus 2/12   
    1840    |     M      |   train    |   11.039   |    2634    | Comédie Humaine: 01 - Scènes de la vie privée tome 1 (25-6-42) | 03 - La Maison du chat-qui-pelote 2/7
    1840    |     M      |   train    |   7.725    |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 28
    1840    |     M      |   train    |   7.103    |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 40
    1840    |     M      |   train    |   14.590   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 02
    1840    |     M      |   train    |   15.357   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 47
    1840    |     M      |   train    |   13.404   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 25
    1840    |     M      |   train    |   10.103   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 18
    1840    |     M      |   train    |   6.353    |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 12
    1840    |     M      |   train    |   13.676   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 15
    1840    |     M      |   train    |   9.227    |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 10
    1840    |     M      |   train    |   12.785   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 07
    1840    |     M      |   train    |   16.495   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 08
    1840    |     M      |   train    |   13.804   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 20
    1840    |     M      |   train    |   13.205   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 39
    1840    |     M      |   train    |   17.982   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 16
    1840    |     M      |   train    |   14.036   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 44
    1840    |     M      |   train    |   11.767   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 11
    1840    |     M      |   train    |   10.153   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 28
    1840    |     M      |   train    |   12.371   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 53
    1840    |     M      |   train    |   12.545   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 23
    1840    |     M      |   train    |   16.843   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 15
    1840    |     M      |   train    |   11.807   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 43
    1840    |     M      |   train    |   14.287   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 33
    1840    |     M      |   train    |   18.208   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 45
    1840    |     M      |   train    |   19.684   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 18
    1840    |     M      |   train    |   8.501    |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 62
    1840    |     M      |   train    |   7.783    |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 05
    1840    |     M      |   train    |   15.755   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 12
    1840    |     M      |   train    |   19.104   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 14
    1840    |     M      |   train    |   14.215   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 01
    1840    |     M      |   train    |   10.397   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 24
    1840    |     M      |   train    |   10.583   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 03
    1840    |     M      |   train    |   13.171   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 60
    1840    |     M      |   train    |   9.768    |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 17
    1840    |     M      |   train    |   8.724    |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 05
    1840    |     M      |   train    |   11.145   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 38
    1840    |     M      |   train    |   6.600    |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 33
    1840    |     M      |   train    |   6.415    |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 61
    1840    |     M      |   train    |   9.969    |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 52
    1840    |     M      |   train    |   17.216   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 24
    1840    |     M      |   train    |   12.532   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 36
    1840    |     M      |   train    |   11.215   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 20
    1840    |     M      |   train    |   17.195   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 37
    1840    |     M      |   train    |   10.343   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 51
    1840    |     M      |   train    |   10.763   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 56
    1840    |     M      |   train    |   15.450   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 39
    1840    |     M      |   train    |   11.762   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 07
    1840    |     M      |   train    |   16.221   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 30
    1840    |     M      |   train    |   8.925    |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 42
    1840    |     M      |   train    |   10.049   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 22
    1840    |     M      |   train    |   23.803   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 36
    1840    |     M      |   train    |   19.696   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 19
    1840    |     M      |   train    |   13.123   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 63
    1840    |     M      |   train    |   7.277    |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 45
    1840    |     M      |   train    |   11.610   |    2830    | À l'ombre des jeunes filles en fleurs | 02 - Noms de pays : le pays - 16
    1840    |     M      |   train    |   14.953   |    2830    | À l'ombre des jeunes filles en fleurs | 01 - Autour de Madame Swann - 14
